finding_id,finding_type,cve_id,advisory_id,severity,cvss_vector,cwe,ecosystem,package,installed_version,fixed_version,file_path,line,title,description,published,references,remediation
CVE-2018-1257,SCA,CVE-2018-1257,GHSA-rcpf-vj53-7h2m,Medium,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,,Maven,org.springframework:spring-core,5.0.2.RELEASE,5.0.6,pom.xml,,Denial of Service in org.springframework:spring-core,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",2018-10-17,https://nvd.nist.gov/vuln/detail/CVE-2018-1257 https://github.com/spring-projects/spring-framework/commit/246a6db1cad205ca9b6fca00c544ab7443ba202,Upgrade org.springframework:spring-core from 5.0.2.RELEASE to 5.0.6 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2018-1271,SCA,CVE-2018-1271,GHSA-g8hw-794c-4j9g,Medium,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-22,Maven,org.springframework:spring-core,5.0.2.RELEASE,5.0.5,pom.xml,,Path Traversal in org.springframework:spring-core,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to configure Spring MVC to serve static resources (e.g. CSS, JS, images). When static resources are served from a file system on Windows (as opposed to the classpath, or the ServletContext), a malicious user can send a request using a specially crafted URL that can lead a directory traversal attack.",2018-10-17,https://nvd.nist.gov/vuln/detail/CVE-2018-1271 https://github.com/spring-projects/spring-framework/commit/0e28bee0f155b9bf240b4bafc4646e4810cb23f8,Upgrade org.springframework:spring-core from 5.0.2.RELEASE to 5.0.5 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-22950,SCA,CVE-2022-22950,GHSA-558x-2xjg-6232,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CWE-770,Maven,org.springframework:spring-expression,5.0.2.RELEASE,5.2.20.RELEASE,pom.xml,,Allocation of Resources Without Limits or Throttling in Spring Framework,"In Spring Framework versions 5.3.0 - 5.3.16, 5.2.0.RELEASE - 5.2.19.RELEASE, and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial of service condition.",2022-04-03,https://nvd.nist.gov/vuln/detail/CVE-2022-22950 https://github.com/spring-projects/spring-framework/issues/28145,Upgrade org.springframework:spring-expression from 5.0.2.RELEASE to 5.2.20.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2023-20861,SCA,CVE-2023-20861,GHSA-564r-hj7v-mcr5,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CWE-400;CWE-917,Maven,org.springframework:spring-expression,5.0.2.RELEASE,5.2.23.RELEASE,pom.xml,,Spring Framework vulnerable to denial of service via specially crafted SpEL expression,"In Spring Framework versions 6.0.0 - 6.0.6, 5.3.0 - 5.3.25, 5.2.0.RELEASE - 5.2.22.RELEASE, and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial-of-service (DoS) condition.",2023-03-23,https://nvd.nist.gov/vuln/detail/CVE-2023-20861 https://github.com/spring-projects/spring-framework/commit/430fc25acad2e85cbdddcd52b64481691f03ebd1,Upgrade org.springframework:spring-expression from 5.0.2.RELEASE to 5.2.23.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-38808,SCA,CVE-2024-38808,GHSA-9cmq-m9j5-mvww,Medium,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,CWE-770,Maven,org.springframework:spring-expression,5.0.2.RELEASE,5.3.39,pom.xml,,Spring Framework vulnerable to Denial of Service,"In Spring Framework versions 5.3.0 - 5.3.38 and older unsupported versions, it is possible for a user to provide a specially crafted Spring Expression Language (SpEL) expression that may cause a denial of service (DoS) condition. Older, unsupported versions are also affected. Specifically, an application is vulnerable when the following is true: * The application evaluates user-supplied SpEL expressions.",2024-08-20,https://nvd.nist.gov/vuln/detail/CVE-2024-38808 https://github.com/spring-projects/spring-framework/commit/26f2dad388499faecf99e75b8856788e95d8d658,Upgrade org.springframework:spring-expression from 5.0.2.RELEASE to 5.3.39 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41851,SCA,CVE-2026-41851,GHSA-wxpp-56q6-5pcg,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-770,Maven,org.springframework:spring-expression,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Denial of Service via Unbounded Cache in SpEL,Applications which accept user-supplied Spring Expression Language (SpEL) expressions may be vulnerable to a Denial of Service (DoS) attack if the evaluation of a SpEL expression triggers unbounded cache growth. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.,2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41851 https://github.com/spring-projects/spring-framework/commit/2c18c33ce0f89bf718c184190cfb7ed49b4276fb,Upgrade org.springframework:spring-expression from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2018-11039,SCA,CVE-2018-11039,GHSA-9gcm-f4x3-8jpw,Medium,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,,Maven,org.springframework:spring-web,5.0.2.RELEASE,5.0.7,pom.xml,,Spring Framework Cross Site Tracing (XST),"Spring Framework (versions 5.0.x prior to 5.0.7, versions 4.3.x prior to 4.3.18, and older unsupported versions) allow web applications to change the HTTP request method to any HTTP method (including TRACE) using the HiddenHttpMethodFilter in Spring MVC. If an application has a pre-existing XSS vulnerability, a malicious user (or attacker) can use this filter to escalate to an XST (Cross Site Tracing) attack.",2018-10-16,https://nvd.nist.gov/vuln/detail/CVE-2018-11039 https://github.com/spring-projects/spring-framework/issues/21376,Upgrade org.springframework:spring-web from 5.0.2.RELEASE to 5.0.7 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-38809,SCA,CVE-2024-38809,GHSA-2rmj-mq67-h97g,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-1333;CWE-400,Maven,org.springframework:spring-web,5.0.2.RELEASE,5.3.38,pom.xml,,Spring Framework DoS via conditional HTTP request,"### Description Applications that parse ETags from `If-Match` or `If-None-Match` request headers are vulnerable to DoS attack. ### Affected Spring Products and Versions org.springframework:spring-web in versions 6.1.0 through 6.1.11 6.0.0 through 6.0.22 5.3.0 through 5.3.37 Older, unsupported versions are also affected ### Mitigation Users of affected versions should upgrade to the corresponding fixed version. 6.1.x -> 6.1.12 6.0.x -> 6.0.23 5.3.x -> 5.3.38 No other mitigation steps are necessary. Users of older, unsupported versions could enforce a size limit on `If-Match` and `If-None-Match` headers, e.g. through a Filter.",2024-09-24,https://nvd.nist.gov/vuln/detail/CVE-2024-38809 https://github.com/spring-projects/spring-framework/issues/33372,Upgrade org.springframework:spring-web from 5.0.2.RELEASE to 5.3.38 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-38820,SCA,CVE-2024-38820,GHSA-4gc7-5j7h-4qph,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CWE-178,Maven,org.springframework:spring-web,5.0.2.RELEASE,6.1.14,pom.xml,,Spring Framework DataBinder Case Sensitive Match Exception,"The fix for CVE-2022-22968 made disallowedFields patterns in DataBinder case insensitive. However, String.toLowerCase() has some Locale dependent exceptions that could potentially result in fields not protected as expected.",2024-10-18,https://nvd.nist.gov/vuln/detail/CVE-2024-38820 https://github.com/spring-projects/spring-framework/commit/23656aebc6c7d0f9faff1080981eb4d55eff296c,Upgrade org.springframework:spring-web from 5.0.2.RELEASE to 6.1.14 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-22745,SCA,CVE-2026-22745,GHSA-6p4f-wcwh-5vvm,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-400,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.18,pom.xml,,Spring MVC and WebFlux applications are vulnerable to Denial of Service attacks when resolving static resources,"Spring MVC and WebFlux applications are vulnerable to Denial of Service attacks when resolving static resources. More precisely, an application can be vulnerable when all the following are true: * the application is using Spring MVC or Spring WebFlux * the application is serving static resources from the file system * the application is running on a Windows platform When all the conditions above are met, the attacker can send malicious requests that are slow to resolve and that can keep HTTP connections in use. This can cause a Denial of Service on the application.",2026-04-29,https://nvd.nist.gov/vuln/detail/CVE-2026-22745 https://spring.io/security/cve-2026-22745,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.18 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41841,SCA,CVE-2026-41841,GHSA-mq64-j8f9-9gcj,Medium,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-524,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Information Disclosure via Static Resource Cache in Spring MVC and WebFlux,Spring MVC and WebFlux applications are vulnerable to Information Disclosure attacks when resolving static resources. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.,2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41841 https://github.com/spring-projects/spring-framework/releases/tag/v6.2.19,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41843,SCA,CVE-2026-41843,GHSA-72pg-x5f8-j25j,Medium,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-22,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Path Traversal via Versioned Static Resources in Spring MVC and WebFlux,Spring MVC and WebFlux applications are vulnerable to Path Traversal attacks when resolving static resources. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.,2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41843 https://github.com/spring-projects/spring-framework/releases/tag/v6.2.19,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41844,SCA,CVE-2026-41844,GHSA-h3qp-gqrc-q736,Medium,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N,CWE-601,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Open Redirect in Spring MVC and WebFlux,"A Spring MVC or Spring WebFlux application which configures a mapping for ""/**"" where the view name is not explicitly specified allows an attacker to craft a link resulting in a 302 redirect to an arbitrary external host via the redirect: prefix. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.",2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41844 https://github.com/spring-projects/spring-framework/commit/3aaec987651cf82fd4ed7e0ed9b3deddcdf58853,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41846,SCA,CVE-2026-41846,GHSA-957g-f97v-vppc,Medium,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:L/A:N,CWE-79,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Cross-site Scripting via JSP Form Tags,"Spring MVC applications which accept user-supplied values in the cssClass, cssErrorClass, or cssStyle attributes of JSP form tags allow arbitrary HTML/JavaScript code injection, potentially resulting in a cross-site scripting (XSS) vulnerability. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.",2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41846 https://github.com/spring-projects/spring-framework/commit/1829b42b9c45e780c268dd17863d9198d62154d3,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41853,SCA,CVE-2026-41853,GHSA-cjpg-rgq5-fr37,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CWE-444,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Multipart Request Smuggling in Spring MVC and WebFlux,Spring MVC and WebFlux applications are vulnerable to Multipart request smuggling attacks. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.,2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41853 https://github.com/spring-projects/spring-framework/releases/tag/v6.2.19,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-38749,SCA,CVE-2022-38749,GHSA-c4r9-r8fh-9vj2,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CWE-121;CWE-787,Maven,org.yaml:snakeyaml,1.19,1.31,pom.xml,,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,"Using snakeYAML to parse untrusted YAML files may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow.",2022-09-06,https://nvd.nist.gov/vuln/detail/CVE-2022-38749 https://arxiv.org/pdf/2306.05534.pdf,Upgrade org.yaml:snakeyaml from 1.19 to 1.31 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-38750,SCA,CVE-2022-38750,GHSA-hhhw-99gj-p3c3,Medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,CWE-121;CWE-787,Maven,org.yaml:snakeyaml,1.19,1.31,pom.xml,,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,"Using snakeYAML to parse untrusted YAML files may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow.",2022-09-06,https://nvd.nist.gov/vuln/detail/CVE-2022-38750 https://bitbucket.org/snakeyaml/snakeyaml/issues/526/stackoverflow-oss-fuzz-47027,Upgrade org.yaml:snakeyaml from 1.19 to 1.31 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-38751,SCA,CVE-2022-38751,GHSA-98wm-3w3q-mw94,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CWE-121;CWE-787,Maven,org.yaml:snakeyaml,1.19,1.31,pom.xml,,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,"Using snakeYAML to parse untrusted YAML files may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow.",2022-09-06,https://nvd.nist.gov/vuln/detail/CVE-2022-38751 https://bitbucket.org/snakeyaml/snakeyaml/issues/530/stackoverflow-oss-fuzz-47039,Upgrade org.yaml:snakeyaml from 1.19 to 1.31 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-38752,SCA,CVE-2022-38752,GHSA-9w3m-gqgf-c4p9,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CWE-121;CWE-787,Maven,org.yaml:snakeyaml,1.19,1.32,pom.xml,,snakeYAML before 1.32 vulnerable to Denial of Service due to Out-of-bounds Write,"Using snakeYAML to parse untrusted YAML files may be vulnerable to Denial of Service attacks (DoS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stack-overflow.",2022-09-06,https://nvd.nist.gov/vuln/detail/CVE-2022-38752 https://bitbucket.org/snakeyaml/snakeyaml/issues/531/stackoverflow-oss-fuzz-47081,Upgrade org.yaml:snakeyaml from 1.19 to 1.32 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-41854,SCA,CVE-2022-41854,GHSA-w37g-rhq8-7m4j,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,CWE-121;CWE-787,Maven,org.yaml:snakeyaml,1.19,1.32,pom.xml,,Snakeyaml vulnerable to Stack overflow leading to denial of service,"Those using Snakeyaml to parse untrusted YAML files may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stack overflow. This effect may support a denial of service attack.",2022-11-11,https://nvd.nist.gov/vuln/detail/CVE-2022-41854 https://bitbucket.org/snakeyaml/snakeyaml/commits/e230a1758842beec93d28eddfde568c21774780a,Upgrade org.yaml:snakeyaml from 1.19 to 1.32 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-12801,SCA,CVE-2024-12801,GHSA-6v67-2wr5-gvf4,Low,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:P/VC:L/VI:N/VA:L/SC:H/SI:H/SA:H/V:D/U:Clear,CWE-918,Maven,ch.qos.logback:logback-core,1.2.3,1.3.15,pom.xml,,QOS.CH logback-core Server-Side Request Forgery vulnerability,"Server-Side Request Forgery (SSRF) in SaxEventRecorder by QOS.CH logback version 1.5.12 on the Java platform, allows an attacker to forge requests by compromising logback configuration files in XML. The attacks involves the modification of DOCTYPE declaration in XML configuration files.",2024-12-19,https://nvd.nist.gov/vuln/detail/CVE-2024-12801 https://github.com/qos-ch/logback/commit/5f05041cba4c4ac0a62748c5c527a2da48999f2d,Upgrade ch.qos.logback:logback-core from 1.2.3 to 1.3.15 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-10532,SCA,CVE-2026-10532,GHSA-jhq6-gfmj-v8fx,Low,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:L/VI:L/VA:N/SC:L/SI:L/SA:N/E:P/RE:M/U:Green,CWE-502,Maven,ch.qos.logback:logback-core,1.2.3,1.5.34,pom.xml,,Logback vulnerable to Object Injection through HardenedObjectInputStream modules,"Deserialization of untrusted data vulnerability in QOS.CH Sarl logback logback-core (HardenedObjectInputStream (logback-core) modules) allows Object Injection, albeit heavily restricted. More precisely, an attacker able to influence serialized data sent to SimpleSocketServer or SimpleSSLSocketServer can instantiate Proxy objects. Although deserialization is heavily restricted by HardenedObjectInputStream and no practical way to achieve remote code execution or significant privilege escalation has been identified, this issue constitutes a bypass of the intended security restrictions. This issue affects logback: through 1.5.33 inclusive.",2026-06-01,https://nvd.nist.gov/vuln/detail/CVE-2026-10532 https://github.com/qos-ch/logback/releases/tag/v_1.5.34,Upgrade ch.qos.logback:logback-core from 1.2.3 to 1.5.34 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-1225,SCA,CVE-2026-1225,GHSA-qqpg-mvqg-649v,Low,CVSS:4.0/AV:L/AC:H/AT:P/PR:H/UI:N/VC:L/VI:L/VA:L/SC:L/SI:L/SA:L,CWE-20,Maven,ch.qos.logback:logback-core,1.2.3,1.5.25,pom.xml,,Logback allows an attacker to instantiate classes already present on the class path,"ACE vulnerability in configuration file processing by QOS.CH logback-core up to and including version 1.5.24 in Java applications, allows an attacker to instantiate classes already present on the class path by compromising an existing logback configuration file. The instantiation of a potentially malicious Java class requires that said class is present on the user's class-path. In addition, the attacker must have write access to a configuration file. However, after successful instantiation, the instance is very likely to be discarded with no further ado.",2026-01-22,https://nvd.nist.gov/vuln/detail/CVE-2026-1225 https://github.com/qos-ch/logback/issues/997,Upgrade ch.qos.logback:logback-core from 1.2.3 to 1.5.25 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-9828,SCA,CVE-2026-9828,GHSA-p47f-322f-whfh,Low,CVSS:4.0/AV:L/AC:H/AT:P/PR:N/UI:N/VC:L/VI:L/VA:N/SC:L/SI:L/SA:N/E:P/RE:L/U:Green,CWE-502,Maven,ch.qos.logback:logback-core,1.2.3,1.5.33,pom.xml,,QOS.CH Sarl logback logback-core has a deserialization of untrusted data vulnerability,"Deserialization of untrusted data vulnerability in QOS.CH Sarl logback logback-core (HardenedObjectInputStream (logback-core) modules) allows Object Injection albeit heavily restricted. More precisely, an attacker able to influence serialized data sent to SimpleSocketServer or SimpleSSLSocketServer can instantiate objects from classes in the java.lang and java.util packages that are not explicitly blocked. Although deserialization is heavily restricted by HardenedObjectInputStream and no practical way to achieve remote code execution or significant privilege escalation has been identified, this issue constitutes a bypass of the intended security restrictions. This issue affects logback: thro",2026-05-28,https://nvd.nist.gov/vuln/detail/CVE-2026-9828 https://logback.qos.ch/news.html#1.5.33,Upgrade ch.qos.logback:logback-core from 1.2.3 to 1.5.33 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2025-31651,SCA,CVE-2025-31651,GHSA-ff77-26x5-69cr,Low,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,CWE-116;CWE-150,Maven,org.apache.tomcat.embed:tomcat-embed-core,8.5.23,9.0.104,pom.xml,,Apache Tomcat Rewrite rule bypass,"Improper Neutralization of Escape, Meta, or Control Sequences vulnerability in Apache Tomcat. For a subset of unlikely rewrite rule configurations, it was possible for a specially crafted request to bypass some rewrite rules. If those rewrite rules effectively enforced security constraints, those constraints could be bypassed. This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.5, from 10.1.0-M1 through 10.1.39, from 9.0.0.M1 through 9.0.102. The following versions were EOL at the time the CVE was created but are known to be affected: 8.5.0 though 8.5.100. Other, older, EOL versions may also be affected. Users are recommended to upgrade to version 9.0.104, 10.1.40 or 11.0.6, which ",2025-04-28,https://nvd.nist.gov/vuln/detail/CVE-2025-31651 https://github.com/apache/tomcat/commit/066bf6b6a15a4e7e0941d4acf096841165b97098,Upgrade org.apache.tomcat.embed:tomcat-embed-core from 8.5.23 to 9.0.104 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2025-46701,SCA,CVE-2025-46701,GHSA-h2fw-rfh5-95r3,Low,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N/E:U/U:Clear,CWE-178,Maven,org.apache.tomcat.embed:tomcat-embed-core,8.5.23,9.0.105,pom.xml,,Apache Tomcat - CGI security constraint bypass,"Improper Handling of Case Sensitivity vulnerability in Apache Tomcat's GCI servlet allows security constraint bypass of security constraints that apply to the pathInfo component of a URI mapped to the CGI servlet. This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.6, from 10.1.0-M1 through 10.1.40, from 9.0.0.M1 through 9.0.104. The following versions were EOL at the time the CVE was created but are known to be affected: 8.5.0 though 8.5.100. Other, older, EOL versions may also be affected. Users are recommended to upgrade to version 11.0.7, 10.1.41 or 9.0.105, which fixes the issue.",2025-05-29,https://nvd.nist.gov/vuln/detail/CVE-2025-46701 https://github.com/apache/tomcat/commit/0f01966eb60015d975525019e12a087f05ebf01a,Upgrade org.apache.tomcat.embed:tomcat-embed-core from 8.5.23 to 9.0.105 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2025-61795,SCA,CVE-2025-61795,GHSA-hgrr-935x-pq79,Low,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:U,CWE-404,Maven,org.apache.tomcat.embed:tomcat-embed-core,8.5.23,9.0.110,pom.xml,,Apache Tomcat Vulnerable to Improper Resource Shutdown or Release,"If an error occurred (including exceeding limits) during the processing of a multipart upload, temporary copies of the uploaded parts written to disc were not cleaned up immediately but left for the garbage collection process to delete. Depending on JVM settings, application memory usage and application load, it was possible that space for the temporary copies of uploaded parts would be filled faster than GC cleared it, leading to a DoS. This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.11, from 10.1.0-M1 through 10.1.46, from 9.0.0.M1 through 9.0.109. The following versions were EOL at the time the CVE was created but are known to be affected: 8.5.0 though 8.5.100. Other, older,",2025-10-27,https://nvd.nist.gov/vuln/detail/CVE-2025-61795 https://github.com/apache/tomcat/commit/1cdf5f730ede75a0759492f179ac21ca4ff68e06,Upgrade org.apache.tomcat.embed:tomcat-embed-core from 8.5.23 to 9.0.110 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
